Optical Power Monitor,,,,,,,
6.5.5217.15,,,,,,,
Delimiter Used: , ',',,,,,
,,,,,,,
Start of Measurement , 9/29/2025 16:00:38,,,,,,
Sample Interval , 10 s,,,,,,
, PM100D 250207512, PM100D 14101752,,,,,
Type, PM100D, PM100D,,,,,
Serialnumber, P0037408, P0009211,,,,,
Sensor, S121C, S121C,,,,,
SensorSerialnumber,250207512,14101752,,,,,
Wavelength / Responsivity, 852 nm, 852 nm,,,,,
,,,,,,,
,,,PM100D 250207512, PM100D 250207512, PM100D 14101752, PM100D 14101752, 
Samples ,Date,Time,7512Power (W),7512Temperature (°C),1752Power (W),1752Temperature (°C),
2126, 9/29/2025, 21:55:32.725,0.017485,21.288,0.034324,21.019,
2127, 9/29/2025, 21:55:42.733,0.017484,21.294,0.034315,21.022,
2128, 9/29/2025, 21:55:52.751,0.017482,21.285,0.034316,21.028,
2129, 9/29/2025, 21:56:02.779,0.017488,21.289,0.034302,21.03,
2130, 9/29/2025, 21:56:12.780,0.017484,21.285,0.034316,21.029,
2131, 9/29/2025, 21:56:22.780,0.017485,21.289,0.03431,21.034,
2132, 9/29/2025, 21:56:32.804,0.017488,21.286,0.034312,21.033,
2133, 9/29/2025, 21:56:42.823,0.017489,21.291,0.034304,21.039,
2134, 9/29/2025, 21:56:52.844,0.017487,21.287,0.034304,21.041,
2135, 9/29/2025, 21:57:02.877,0.017487,21.289,0.034307,21.047,
2136, 9/29/2025, 21:57:12.903,0.01748,21.29,0.034301,21.039,
2137, 9/29/2025, 21:57:22.911,0.017485,21.292,0.034306,21.038,
2138, 9/29/2025, 21:57:32.929,0.017493,21.292,0.034323,21.037,
2139, 9/29/2025, 21:57:42.955,0.017485,21.291,0.034302,21.032,
2140, 9/29/2025, 21:57:52.984,0.017494,21.292,0.034304,21.033,
2141, 9/29/2025, 21:58:03.012,0.017489,21.29,0.034309,21.031,
2142, 9/29/2025, 21:58:13.013,0.01749,21.29,0.034303,21.025,
2143, 9/29/2025, 21:58:23.018,0.017493,21.289,0.034319,21.023,
2144, 9/29/2025, 21:58:33.043,0.017487,21.292,0.034305,21.006,
2145, 9/29/2025, 21:58:43.046,0.01749,21.294,0.034325,20.992,
2146, 9/29/2025, 21:58:53.050,0.017481,21.293,0.034318,20.98,
2147, 9/29/2025, 21:59:03.052,0.017485,21.294,0.034322,20.979,
2148, 9/29/2025, 21:59:13.076,0.017484,21.292,0.034319,20.986,
2149, 9/29/2025, 21:59:23.097,0.017486,21.289,0.03431,20.992,
2150, 9/29/2025, 21:59:33.125,0.017489,21.293,0.034318,20.994,
2151, 9/29/2025, 21:59:43.151,0.017481,21.287,0.034321,21,
2152, 9/29/2025, 21:59:53.177,0.017482,21.286,0.034315,21.008,
2153, 9/29/2025, 22:00:03.205,0.017483,21.286,0.034323,21.018,
2154, 9/29/2025, 22:00:13.210,0.017485,21.289,0.034306,21.023,
2155, 9/29/2025, 22:00:23.222,0.017482,21.289,0.034304,21.028,
2156, 9/29/2025, 22:00:33.223,0.017484,21.283,0.034311,21.028,
2157, 9/29/2025, 22:00:43.250,0.017485,21.287,0.034306,21.03,
2158, 9/29/2025, 22:00:53.272,0.017488,21.289,0.034321,21.033,
2159, 9/29/2025, 22:01:03.297,0.017478,21.288,0.0343,21.034,
2160, 9/29/2025, 22:01:13.313,0.017485,21.284,0.034305,21.038,
2161, 9/29/2025, 22:01:23.319,0.017483,21.289,0.034286,21.039,
2162, 9/29/2025, 22:01:33.348,0.017487,21.292,0.034313,21.04,
2163, 9/29/2025, 22:01:43.352,0.017494,21.291,0.034316,21.037,
2164, 9/29/2025, 22:01:53.367,0.017483,21.287,0.034318,21.033,
2165, 9/29/2025, 22:02:03.378,0.017487,21.292,0.034309,21.033,
2166, 9/29/2025, 22:02:13.401,0.017484,21.29,0.034299,21.03,
2167, 9/29/2025, 22:02:23.417,0.01749,21.287,0.034314,21.028,
2168, 9/29/2025, 22:02:33.446,0.017486,21.288,0.034325,21.023,
2169, 9/29/2025, 22:02:43.452,0.017486,21.285,0.034322,21.01,
2170, 9/29/2025, 22:02:53.460,0.017495,21.291,0.034303,20.996,
2171, 9/29/2025, 22:03:03.489,0.017492,21.297,0.034309,20.985,
2172, 9/29/2025, 22:03:13.514,0.017491,21.287,0.034315,20.975,
2173, 9/29/2025, 22:03:23.515,0.017486,21.29,0.034304,20.967,
2174, 9/29/2025, 22:03:33.542,0.017489,21.29,0.03431,20.968,
2175, 9/29/2025, 22:03:43.545,0.017489,21.289,0.034307,20.963,
2176, 9/29/2025, 22:03:53.556,0.01748,21.288,0.034324,20.97,
2177, 9/29/2025, 22:04:03.569,0.017487,21.291,0.034322,20.974,
2178, 9/29/2025, 22:04:13.571,0.017477,21.291,0.034308,20.983,
2179, 9/29/2025, 22:04:23.577,0.017489,21.293,0.034299,20.987,
2180, 9/29/2025, 22:04:33.582,0.017485,21.289,0.034306,21.003,
2181, 9/29/2025, 22:04:43.595,0.017487,21.288,0.034306,21.012,
2182, 9/29/2025, 22:04:53.610,0.017478,21.284,0.034316,21.019,
2183, 9/29/2025, 22:05:03.639,0.017482,21.286,0.034302,21.024,
2184, 9/29/2025, 22:05:13.639,0.017484,21.287,0.034304,21.028,
2185, 9/29/2025, 22:05:23.657,0.017485,21.29,0.034308,21.031,
2186, 9/29/2025, 22:05:33.683,0.017484,21.288,0.034297,21.029,
2187, 9/29/2025, 22:05:43.708,0.01748,21.289,0.034306,21.032,
2188, 9/29/2025, 22:05:53.723,0.01748,21.288,0.034301,21.034,
2189, 9/29/2025, 22:06:03.733,0.017489,21.284,0.034311,21.038,
2190, 9/29/2025, 22:06:13.751,0.017487,21.288,0.03431,21.033,
2191, 9/29/2025, 22:06:23.778,0.017485,21.283,0.034314,21.028,
2192, 9/29/2025, 22:06:33.787,0.017483,21.29,0.034323,21.028,
2193, 9/29/2025, 22:06:43.787,0.017487,21.296,0.034305,21.026,
2194, 9/29/2025, 22:06:53.788,0.017492,21.289,0.034309,21.02,
2195, 9/29/2025, 22:07:03.804,0.017487,21.286,0.034299,21.005,
2196, 9/29/2025, 22:07:13.830,0.017483,21.288,0.03431,20.995,
2197, 9/29/2025, 22:07:23.844,0.017485,21.29,0.034316,20.987,
2198, 9/29/2025, 22:07:33.869,0.017486,21.285,0.034301,20.977,
2199, 9/29/2025, 22:07:43.891,0.017486,21.29,0.034323,20.966,
2200, 9/29/2025, 22:07:53.899,0.017493,21.287,0.034315,20.96,
2201, 9/29/2025, 22:08:03.907,0.017487,21.289,0.034319,20.96,
2202, 9/29/2025, 22:08:13.935,0.017485,21.288,0.034322,20.961,
2203, 9/29/2025, 22:08:23.953,0.017492,21.291,0.034324,20.961,
2204, 9/29/2025, 22:08:33.975,0.017485,21.286,0.034323,20.963,
2205, 9/29/2025, 22:08:43.998,0.017488,21.285,0.034323,20.974,
2206, 9/29/2025, 22:08:54.008,0.01748,21.283,0.034321,20.978,
2207, 9/29/2025, 22:09:04.036,0.017485,21.283,0.03431,20.988,
2208, 9/29/2025, 22:09:14.052,0.017484,21.285,0.034308,20.998,
2209, 9/29/2025, 22:09:24.079,0.017478,21.281,0.034305,21.006,
2210, 9/29/2025, 22:09:34.083,0.017483,21.28,0.034308,21.012,
2211, 9/29/2025, 22:09:44.104,0.017487,21.283,0.034295,21.022,
2212, 9/29/2025, 22:09:54.124,0.017482,21.284,0.034299,21.026,
2213, 9/29/2025, 22:10:04.149,0.017478,21.276,0.034319,21.028,
2214, 9/29/2025, 22:10:14.165,0.017484,21.287,0.034305,21.031,
2215, 9/29/2025, 22:10:24.188,0.017485,21.283,0.034312,21.032,
2216, 9/29/2025, 22:10:34.214,0.017486,21.285,0.034315,21.028,
2217, 9/29/2025, 22:10:44.225,0.017488,21.289,0.034314,21.028,
2218, 9/29/2025, 22:10:54.245,0.017488,21.288,0.034309,21.026,
2219, 9/29/2025, 22:11:04.255,0.017487,21.291,0.034304,21.028,
2220, 9/29/2025, 22:11:14.271,0.01749,21.286,0.03431,21.022,
2221, 9/29/2025, 22:11:24.289,0.017491,21.286,0.03432,21.017,
2222, 9/29/2025, 22:11:34.297,0.01749,21.293,0.03432,21.003,
2223, 9/29/2025, 22:11:44.319,0.017493,21.29,0.034319,20.994,
2224, 9/29/2025, 22:11:54.327,0.017493,21.283,0.034305,20.986,
2225, 9/29/2025, 22:12:04.336,0.017496,21.288,0.03432,20.972,
2226, 9/29/2025, 22:12:14.353,0.017487,21.281,0.034321,20.963,
2227, 9/29/2025, 22:12:24.383,0.017488,21.286,0.034311,20.957,
2228, 9/29/2025, 22:12:34.393,0.01749,21.289,0.034317,20.956,
2229, 9/29/2025, 22:12:44.397,0.017491,21.288,0.034323,20.959,
2230, 9/29/2025, 22:12:54.412,0.017491,21.283,0.034322,20.958,
2231, 9/29/2025, 22:13:04.428,0.017487,21.284,0.034312,20.963,
2232, 9/29/2025, 22:13:14.449,0.017487,21.283,0.034324,20.97,
2233, 9/29/2025, 22:13:24.479,0.017482,21.283,0.034327,20.98,
2234, 9/29/2025, 22:13:34.490,0.01748,21.28,0.034319,20.984,
2235, 9/29/2025, 22:13:44.491,0.017485,21.288,0.034313,20.991,
2236, 9/29/2025, 22:13:54.503,0.017489,21.282,0.03432,21.006,
2237, 9/29/2025, 22:14:04.522,0.017485,21.285,0.034309,21.015,
2238, 9/29/2025, 22:14:14.549,0.017487,21.283,0.034319,21.02,
2239, 9/29/2025, 22:14:24.562,0.017483,21.289,0.034326,21.026,
2240, 9/29/2025, 22:14:34.580,0.017484,21.285,0.034312,21.027,
2241, 9/29/2025, 22:14:44.606,0.017487,21.285,0.034316,21.03,
2242, 9/29/2025, 22:14:54.631,0.017483,21.283,0.034314,21.03,
2243, 9/29/2025, 22:15:04.655,0.017488,21.286,0.034315,21.029,
2244, 9/29/2025, 22:15:14.679,0.017492,21.285,0.034323,21.028,
2245, 9/29/2025, 22:15:24.702,0.017494,21.287,0.034306,21.027,
2246, 9/29/2025, 22:15:34.710,0.017485,21.283,0.034327,21.026,
2247, 9/29/2025, 22:15:44.730,0.017488,21.288,0.034317,21.023,
2248, 9/29/2025, 22:15:54.756,0.017489,21.29,0.03432,21.005,
2249, 9/29/2025, 22:16:04.758,0.017486,21.289,0.034321,20.994,
2250, 9/29/2025, 22:16:14.764,0.017484,21.286,0.034324,20.981,
2251, 9/29/2025, 22:16:24.783,0.017489,21.29,0.03432,20.969,
2252, 9/29/2025, 22:16:34.810,0.017488,21.289,0.034325,20.963,
2253, 9/29/2025, 22:16:44.814,0.017492,21.282,0.034322,20.957,
2254, 9/29/2025, 22:16:54.815,0.017485,21.29,0.034321,20.955,
2255, 9/29/2025, 22:17:04.829,0.017486,21.286,0.03431,20.957,
2256, 9/29/2025, 22:17:14.841,0.017482,21.286,0.034331,20.961,
2257, 9/29/2025, 22:17:24.858,0.017486,21.288,0.034319,20.96,
2258, 9/29/2025, 22:17:34.889,0.017488,21.283,0.034324,20.965,
2259, 9/29/2025, 22:17:44.908,0.017482,21.29,0.034314,20.977,
2260, 9/29/2025, 22:17:54.916,0.017481,21.284,0.034317,20.982,
2261, 9/29/2025, 22:18:04.919,0.017491,21.286,0.034317,20.987,
2262, 9/29/2025, 22:18:14.949,0.017482,21.281,0.034314,21,
2263, 9/29/2025, 22:18:24.954,0.01748,21.279,0.034319,21.007,
2264, 9/29/2025, 22:18:34.971,0.017483,21.272,0.034315,21.019,
2265, 9/29/2025, 22:18:44.998,0.017483,21.278,0.034317,21.021,
2266, 9/29/2025, 22:18:54.999,0.017484,21.279,0.034316,21.024,
2267, 9/29/2025, 22:19:05.021,0.017479,21.28,0.034318,21.028,
2268, 9/29/2025, 22:19:15.049,0.01748,21.282,0.034308,21.029,
2269, 9/29/2025, 22:19:25.078,0.017484,21.281,0.034317,21.03,
2270, 9/29/2025, 22:19:35.099,0.017487,21.276,0.03432,21.031,
2271, 9/29/2025, 22:19:45.124,0.017488,21.288,0.034306,21.026,
2272, 9/29/2025, 22:19:55.146,0.017489,21.284,0.034315,21.028,
2273, 9/29/2025, 22:20:05.172,0.017486,21.289,0.034319,21.027,
2274, 9/29/2025, 22:20:15.174,0.017487,21.291,0.034315,21.023,
2275, 9/29/2025, 22:20:25.193,0.017487,21.292,0.03432,21.014,
2276, 9/29/2025, 22:20:35.198,0.017485,21.29,0.034321,20.999,
2277, 9/29/2025, 22:20:45.199,0.017487,21.287,0.034317,20.982,
2278, 9/29/2025, 22:20:55.210,0.017495,21.285,0.034322,20.971,
2279, 9/29/2025, 22:21:05.224,0.017482,21.283,0.034319,20.96,
2280, 9/29/2025, 22:21:15.230,0.017483,21.284,0.034312,20.958,
2281, 9/29/2025, 22:21:25.235,0.017483,21.277,0.034318,20.958,
2282, 9/29/2025, 22:21:35.247,0.017486,21.279,0.034306,20.958,
2283, 9/29/2025, 22:21:45.270,0.017485,21.28,0.034325,20.961,
2284, 9/29/2025, 22:21:55.291,0.01748,21.276,0.034313,20.961,
2285, 9/29/2025, 22:22:05.314,0.017484,21.275,0.034324,20.961,
2286, 9/29/2025, 22:22:15.323,0.01748,21.272,0.034318,20.967,
2287, 9/29/2025, 22:22:25.346,0.017486,21.279,0.034314,20.977,
2288, 9/29/2025, 22:22:35.368,0.017479,21.283,0.034314,20.983,
2289, 9/29/2025, 22:22:45.390,0.017477,21.279,0.034308,21,
2290, 9/29/2025, 22:22:55.394,0.017482,21.278,0.034306,21.001,
2291, 9/29/2025, 22:23:05.404,0.017476,21.282,0.034314,21.008,
2292, 9/29/2025, 22:23:15.409,0.017481,21.275,0.034319,21.019,
2293, 9/29/2025, 22:23:25.420,0.017478,21.275,0.034315,21.022,
2294, 9/29/2025, 22:23:35.446,0.017482,21.278,0.034313,21.028,
2295, 9/29/2025, 22:23:45.455,0.017486,21.275,0.034315,21.029,
2296, 9/29/2025, 22:23:55.470,0.017485,21.271,0.03431,21.031,
2297, 9/29/2025, 22:24:05.477,0.01749,21.279,0.034303,21.032,
2298, 9/29/2025, 22:24:15.500,0.017491,21.283,0.034307,21.025,
2299, 9/29/2025, 22:24:25.520,0.017487,21.279,0.034312,21.024,
2300, 9/29/2025, 22:24:35.536,0.017479,21.282,0.034318,21.013,
2301, 9/29/2025, 22:24:45.545,0.017483,21.277,0.034314,20.998,
2302, 9/29/2025, 22:24:55.567,0.017477,21.274,0.034314,20.99,
2303, 9/29/2025, 22:25:05.597,0.017489,21.276,0.034317,20.968,
2304, 9/29/2025, 22:25:15.608,0.017486,21.284,0.034316,20.963,
2305, 9/29/2025, 22:25:25.612,0.017489,21.28,0.034311,20.958,
2306, 9/29/2025, 22:25:35.638,0.017487,21.278,0.03432,20.955,
2307, 9/29/2025, 22:25:45.659,0.017494,21.283,0.034317,20.955,
2308, 9/29/2025, 22:25:55.670,0.017484,21.276,0.034328,20.954,
2309, 9/29/2025, 22:26:05.682,0.017486,21.268,0.03433,20.955,
2310, 9/29/2025, 22:26:15.692,0.017484,21.278,0.034308,20.954,
2311, 9/29/2025, 22:26:25.718,0.01748,21.271,0.034322,20.956,
2312, 9/29/2025, 22:26:35.728,0.01748,21.276,0.034323,20.958,
2313, 9/29/2025, 22:26:45.731,0.01748,21.274,0.034305,20.958,
2314, 9/29/2025, 22:26:55.742,0.017475,21.267,0.034324,20.96,
2315, 9/29/2025, 22:27:05.750,0.017485,21.272,0.034314,20.968,
2316, 9/29/2025, 22:27:15.753,0.017478,21.274,0.034311,20.977,
2317, 9/29/2025, 22:27:25.775,0.017481,21.264,0.034316,20.989,
2318, 9/29/2025, 22:27:35.788,0.017482,21.261,0.034313,20.993,
2319, 9/29/2025, 22:27:45.797,0.017486,21.266,0.034314,21.003,
2320, 9/29/2025, 22:27:55.826,0.01748,21.269,0.034309,21.012,
2321, 9/29/2025, 22:28:05.848,0.017482,21.268,0.034311,21.021,
2322, 9/29/2025, 22:28:15.871,0.017485,21.274,0.034311,21.022,
2323, 9/29/2025, 22:28:25.884,0.017485,21.276,0.034311,21.024,
2324, 9/29/2025, 22:28:35.887,0.017484,21.277,0.034311,21.024,
2325, 9/29/2025, 22:28:45.893,0.017484,21.265,0.034307,21.023,
2326, 9/29/2025, 22:28:55.913,0.017483,21.274,0.034319,21.015,
2327, 9/29/2025, 22:29:05.933,0.017489,21.276,0.034319,21.013,
2328, 9/29/2025, 22:29:15.934,0.017488,21.27,0.034318,21.001,
2329, 9/29/2025, 22:29:25.943,0.017491,21.268,0.034317,20.997,
2330, 9/29/2025, 22:29:35.956,0.017492,21.271,0.034321,20.975,
2331, 9/29/2025, 22:29:45.979,0.017486,21.277,0.034325,20.972,
2332, 9/29/2025, 22:29:56.009,0.017483,21.275,0.034323,20.962,
2333, 9/29/2025, 22:30:06.014,0.01749,21.275,0.034317,20.959,
2334, 9/29/2025, 22:30:16.016,0.01749,21.275,0.034317,20.957,
2335, 9/29/2025, 22:30:26.037,0.017484,21.273,0.034323,20.954,
2336, 9/29/2025, 22:30:36.039,0.017481,21.267,0.034314,20.954,
2337, 9/29/2025, 22:30:46.058,0.017477,21.272,0.034328,20.954,
2338, 9/29/2025, 22:30:56.058,0.017481,21.269,0.034319,20.955,
2339, 9/29/2025, 22:31:06.075,0.017484,21.265,0.034315,20.959,
2340, 9/29/2025, 22:31:16.101,0.017483,21.259,0.034316,20.964,
2341, 9/29/2025, 22:31:26.109,0.017479,21.268,0.034318,20.964,
2342, 9/29/2025, 22:31:36.113,0.017483,21.265,0.034315,20.974,
2343, 9/29/2025, 22:31:46.130,0.017476,21.263,0.03431,20.979,
2344, 9/29/2025, 22:31:56.139,0.017478,21.263,0.034314,20.986,
2345, 9/29/2025, 22:32:06.153,0.017483,21.262,0.034324,20.996,
2346, 9/29/2025, 22:32:16.173,0.01748,21.261,0.034316,21.002,
2347, 9/29/2025, 22:32:26.195,0.017483,21.258,0.034305,21.014,
2348, 9/29/2025, 22:32:36.203,0.01748,21.265,0.03432,21.026,
2349, 9/29/2025, 22:32:46.203,0.017481,21.269,0.034309,21.025,
2350, 9/29/2025, 22:32:56.213,0.017486,21.265,0.034313,21.024,
2351, 9/29/2025, 22:33:06.220,0.017483,21.261,0.034318,21.021,
2352, 9/29/2025, 22:33:16.230,0.017489,21.267,0.034318,21.012,
2353, 9/29/2025, 22:33:26.246,0.017488,21.27,0.034318,21.002,
2354, 9/29/2025, 22:33:36.269,0.01749,21.274,0.034319,20.995,
2355, 9/29/2025, 22:33:46.289,0.017492,21.271,0.034312,20.981,
2356, 9/29/2025, 22:33:56.299,0.017484,21.271,0.034321,20.973,
2357, 9/29/2025, 22:34:06.318,0.017488,21.273,0.034321,20.959,
2358, 9/29/2025, 22:34:16.324,0.017489,21.271,0.034315,20.961,
2359, 9/29/2025, 22:34:26.348,0.01749,21.265,0.034323,20.96,
2360, 9/29/2025, 22:34:36.374,0.01749,21.266,0.03433,20.954,
2361, 9/29/2025, 22:34:46.397,0.017485,21.264,0.034327,20.955,
2362, 9/29/2025, 22:34:56.408,0.017472,21.265,0.034322,20.955,
2363, 9/29/2025, 22:35:06.436,0.017477,21.263,0.034322,20.954,
2364, 9/29/2025, 22:35:16.437,0.01748,21.268,0.034326,20.955,
2365, 9/29/2025, 22:35:26.462,0.017483,21.268,0.034325,20.954,
2366, 9/29/2025, 22:35:36.474,0.017482,21.266,0.034318,20.961,
2367, 9/29/2025, 22:35:46.498,0.017481,21.265,0.034317,20.955,
2368, 9/29/2025, 22:35:56.500,0.017479,21.259,0.03432,20.965,
2369, 9/29/2025, 22:36:06.517,0.017479,21.256,0.034334,20.968,
2370, 9/29/2025, 22:36:16.541,0.017483,21.256,0.034319,20.975,
2371, 9/29/2025, 22:36:26.560,0.017477,21.257,0.034322,20.984,
2372, 9/29/2025, 22:36:36.584,0.017478,21.247,0.034327,20.99,
2373, 9/29/2025, 22:36:46.606,0.01748,21.255,0.034312,21.002,
2374, 9/29/2025, 22:36:56.612,0.017482,21.262,0.034311,21.012,
2375, 9/29/2025, 22:37:06.630,0.017477,21.262,0.034313,21.017,
2376, 9/29/2025, 22:37:16.636,0.017484,21.262,0.034324,21.021,
2377, 9/29/2025, 22:37:26.650,0.017484,21.256,0.03433,21.023,
2378, 9/29/2025, 22:37:36.673,0.01748,21.265,0.034325,21.014,
2379, 9/29/2025, 22:37:46.681,0.017479,21.265,0.034321,21.008,
2380, 9/29/2025, 22:37:56.684,0.017483,21.267,0.03431,20.996,
2381, 9/29/2025, 22:38:06.694,0.017489,21.259,0.034312,20.987,
2382, 9/29/2025, 22:38:16.705,0.017486,21.268,0.034311,20.973,
2383, 9/29/2025, 22:38:26.719,0.017486,21.267,0.034326,20.963,
2384, 9/29/2025, 22:38:36.732,0.017489,21.267,0.034311,20.962,
2385, 9/29/2025, 22:38:46.754,0.017492,21.268,0.034324,20.955,
2386, 9/29/2025, 22:38:56.770,0.01749,21.264,0.03432,20.955,
2387, 9/29/2025, 22:39:06.775,0.01749,21.269,0.034317,20.954,
2388, 9/29/2025, 22:39:16.786,0.017482,21.266,0.034324,20.955,
2389, 9/29/2025, 22:39:26.805,0.01748,21.27,0.03431,20.956,
2390, 9/29/2025, 22:39:36.824,0.017479,21.268,0.03433,20.954,
2391, 9/29/2025, 22:39:46.850,0.017481,21.265,0.034323,20.954,
2392, 9/29/2025, 22:39:56.853,0.017478,21.263,0.034325,20.955,
2393, 9/29/2025, 22:40:06.874,0.017477,21.255,0.034314,20.958,
2394, 9/29/2025, 22:40:16.887,0.017477,21.254,0.034311,20.96,
2395, 9/29/2025, 22:40:26.888,0.017472,21.257,0.034332,20.961,
2396, 9/29/2025, 22:40:36.912,0.017475,21.264,0.034328,20.973,
2397, 9/29/2025, 22:40:46.934,0.017473,21.264,0.034317,20.978,
2398, 9/29/2025, 22:40:56.951,0.01748,21.26,0.034314,20.973,
2399, 9/29/2025, 22:41:06.978,0.017481,21.254,0.034312,20.995,
2400, 9/29/2025, 22:41:16.992,0.01748,21.25,0.034311,20.999,
2401, 9/29/2025, 22:41:27.004,0.017474,21.248,0.034317,21.012,
2402, 9/29/2025, 22:41:37.013,0.017479,21.251,0.034316,21.019,
2403, 9/29/2025, 22:41:47.031,0.017481,21.26,0.034305,21.015,
2404, 9/29/2025, 22:41:57.037,0.017483,21.257,0.034322,21.021,
2405, 9/29/2025, 22:42:07.059,0.017485,21.262,0.034326,21.015,
2406, 9/29/2025, 22:42:17.085,0.017481,21.258,0.034326,21.005,
2407, 9/29/2025, 22:42:27.106,0.017479,21.258,0.034324,20.995,
2408, 9/29/2025, 22:42:37.134,0.017483,21.263,0.034321,20.991,
2409, 9/29/2025, 22:42:47.153,0.017484,21.264,0.034322,20.983,
2410, 9/29/2025, 22:42:57.168,0.01749,21.268,0.034321,20.968,
2411, 9/29/2025, 22:43:07.169,0.017481,21.266,0.034322,20.96,
2412, 9/29/2025, 22:43:17.171,0.017485,21.27,0.034324,20.956,
2413, 9/29/2025, 22:43:27.174,0.017488,21.266,0.034319,20.954,
2414, 9/29/2025, 22:43:37.180,0.017481,21.259,0.034311,20.954,
2415, 9/29/2025, 22:43:47.190,0.017483,21.264,0.034316,20.952,
2416, 9/29/2025, 22:43:57.216,0.017475,21.256,0.034323,20.954,
2417, 9/29/2025, 22:44:07.233,0.017482,21.269,0.034316,20.954,
2418, 9/29/2025, 22:44:17.245,0.017485,21.254,0.034318,20.953,
2419, 9/29/2025, 22:44:27.271,0.017476,21.258,0.034326,20.954,
2420, 9/29/2025, 22:44:37.291,0.017483,21.261,0.034316,20.955,
2421, 9/29/2025, 22:44:47.317,0.017477,21.256,0.034311,20.956,
2422, 9/29/2025, 22:44:57.340,0.017478,21.253,0.034314,20.955,
2423, 9/29/2025, 22:45:07.363,0.017479,21.258,0.034316,20.962,
2424, 9/29/2025, 22:45:17.388,0.017477,21.258,0.034313,20.961,
2425, 9/29/2025, 22:45:27.407,0.017475,21.25,0.034314,20.968,
2426, 9/29/2025, 22:45:37.433,0.017477,21.249,0.034317,20.968,
2427, 9/29/2025, 22:45:47.444,0.017483,21.262,0.034321,20.979,
2428, 9/29/2025, 22:45:57.463,0.017479,21.26,0.034312,20.986,
2429, 9/29/2025, 22:46:07.489,0.01748,21.263,0.034307,20.99,
2430, 9/29/2025, 22:46:17.492,0.017474,21.264,0.034315,20.998,
2431, 9/29/2025, 22:46:27.505,0.017485,21.254,0.034314,20.996,
2432, 9/29/2025, 22:46:37.515,0.017481,21.261,0.034311,20.991,
2433, 9/29/2025, 22:46:47.542,0.01748,21.261,0.034305,20.989,
2434, 9/29/2025, 22:46:57.571,0.017483,21.263,0.03432,20.976,
2435, 9/29/2025, 22:47:07.583,0.017487,21.26,0.034319,20.969,
2436, 9/29/2025, 22:47:17.613,0.017481,21.271,0.034317,20.962,
2437, 9/29/2025, 22:47:27.628,0.017482,21.271,0.034319,20.961,
2438, 9/29/2025, 22:47:37.638,0.017486,21.266,0.034324,20.956,
2439, 9/29/2025, 22:47:47.662,0.01748,21.261,0.034324,20.954,
2440, 9/29/2025, 22:47:57.683,0.017483,21.252,0.034322,20.954,
2441, 9/29/2025, 22:48:07.711,0.017482,21.253,0.034325,20.954,
2442, 9/29/2025, 22:48:17.726,0.017482,21.255,0.034317,20.954,
2443, 9/29/2025, 22:48:27.749,0.017479,21.259,0.034328,20.954,
2444, 9/29/2025, 22:48:37.772,0.017482,21.256,0.034325,20.954,
2445, 9/29/2025, 22:48:47.772,0.017478,21.248,0.034322,20.954,
2446, 9/29/2025, 22:48:57.789,0.017478,21.252,0.034319,20.955,
2447, 9/29/2025, 22:49:07.815,0.017475,21.251,0.034324,20.954,
2448, 9/29/2025, 22:49:17.841,0.017477,21.262,0.034315,20.954,
2449, 9/29/2025, 22:49:27.868,0.017473,21.252,0.03432,20.957,
2450, 9/29/2025, 22:49:37.885,0.017479,21.246,0.034318,20.962,
2451, 9/29/2025, 22:49:47.901,0.017476,21.245,0.03433,20.963,
2452, 9/29/2025, 22:49:57.907,0.017473,21.243,0.034324,20.964,
2453, 9/29/2025, 22:50:07.922,0.017477,21.249,0.034306,20.978,
2454, 9/29/2025, 22:50:17.933,0.017476,21.253,0.034322,20.979,
2455, 9/29/2025, 22:50:27.955,0.017479,21.251,0.03431,20.984,
2456, 9/29/2025, 22:50:37.981,0.017477,21.251,0.034316,20.993,
2457, 9/29/2025, 22:50:47.986,0.017475,21.255,0.034322,20.998,
2458, 9/29/2025, 22:50:58.012,0.017483,21.259,0.034317,20.997,
2459, 9/29/2025, 22:51:08.040,0.017482,21.253,0.034312,20.992,
2460, 9/29/2025, 22:51:18.059,0.017481,21.253,0.034318,20.985,
2461, 9/29/2025, 22:51:28.063,0.017483,21.258,0.034325,20.978,
2462, 9/29/2025, 22:51:38.074,0.017485,21.26,0.034314,20.975,
2463, 9/29/2025, 22:51:48.095,0.017483,21.26,0.034309,20.962,
2464, 9/29/2025, 22:51:58.106,0.017485,21.252,0.03432,20.963,
2465, 9/29/2025, 22:52:08.124,0.017482,21.262,0.034319,20.955,
2466, 9/29/2025, 22:52:18.146,0.017482,21.257,0.034323,20.954,
2467, 9/29/2025, 22:52:28.160,0.01748,21.247,0.034324,20.954,
2468, 9/29/2025, 22:52:38.189,0.017485,21.258,0.034325,20.953,
2469, 9/29/2025, 22:52:48.218,0.017483,21.257,0.034323,20.951,
2470, 9/29/2025, 22:52:58.220,0.017483,21.252,0.034325,20.953,
2471, 9/29/2025, 22:53:08.244,0.017484,21.246,0.034318,20.952,
2472, 9/29/2025, 22:53:18.263,0.017483,21.246,0.034323,20.954,
2473, 9/29/2025, 22:53:28.291,0.017473,21.237,0.03432,20.955,
2474, 9/29/2025, 22:53:38.291,0.017478,21.243,0.03433,20.954,
2475, 9/29/2025, 22:53:48.309,0.017479,21.246,0.034325,20.955,
